m-sci3-u1m2s0	기권과 날씨 > 기압과 바람 > 기압	기압의 정의 | 토리첼리의 실험 | 기압의 변화
m-sci3-u1m2s1	기권과 날씨 > 기압과 바람 > 바람	바람이 부는 원리 | 해륙풍과 계절풍
m-sci3-u1m3s0	기권과 날씨 > 날씨의 변화 > 기단	기단의 발생지와 성질 | 우리나라에 영향을 주는 기단
m-sci3-u1m3s1	기권과 날씨 > 날씨의 변화 > 전선	전선의 종류와 특징 | 폐색 전선과 정체 정선
m-sci3-u1m3s2	기권과 날씨 > 날씨의 변화 > 기압과 날씨	고기압과 저기압 | 온대 저기압의 이동과 날씨
m-sci3-u1m3s3	기권과 날씨 > 날씨의 변화 > 우리나라의 계절별 날씨	우리나라의 계절별 일기도와 날씨
m-sci3-u2m0s0	운동과 에너지 > 운동 > 운동의 기록	운동과 속력
m-sci3-u2m0s1	운동과 에너지 > 운동 > 등속 운동	등속 운동 | 등속 운동을 하는 물체의 그래프
m-sci3-u2m0s2	운동과 에너지 > 운동 > 자유낙하 운동	자유 낙하 운동 | 질량이 다른 물체의 자유 낙하 운동 | 등속 운동과 자유 낙하 운동의 그래프 비교
m-sci3-u2m1s0	운동과 에너지 > 일과 에너지 > 일과 에너지	과학에서의 일 | 일의 양 계산하기 | 일과 에너지의 관계
m-sci3-u2m1s1	운동과 에너지 > 일과 에너지 > 중력에 의한 위치 에너지	위치에너지 계산 | 중력에 의한 위치에너지의 전환
m-sci3-u2m1s2	운동과 에너지 > 일과 에너지 > 중력이 한 일과 운동 에너지	운동에너지 계산 | 수레의 충돌로 인한 나무도막의 이동 | 중력이 한 일과 운동 에너지
m-sci3-u3m0s0	자극과 반응 > 감각 기관 > 눈(시각)	눈의 구조와 기능 | 물체를 보는 과정 | 밝기에 따른 동공의 크기 변화 | 물체와의 거리에 따른 수정체의 두께 변화
m-sci3-u3m0s1	자극과 반응 > 감각 기관 > 피부(피부 감각)	피부 감각점 | 피부 감각을 느끼는 과정
m-sci3-u3m0s2	자극과 반응 > 감각 기관 > 귀(청각, 평형 감각)	귀의 구조와 기능 | 소리를 듣는 과정 | 평형 감각
m-sci3-u3m0s3	자극과 반응 > 감각 기관 > 코(후각)	후각신경
m-sci3-u3m0s4	자극과 반응 > 감각 기관 > 혀(미각)	미각신경
m-sci3-u3m1s0	자극과 반응 > 신경계 > 신경계	뉴런의 구조와 기능 | 뉴런의 종류 | 중추 신경계 | 말초 신경계
m-sci3-u3m1s1	자극과 반응 > 신경계 > 자극에 따른 반응의 경로	의식적인 반응과 무조건 반사
m-sci3-u3m2s0	자극과 반응 > 호르몬과 항상성 유지 > 호르몬	호르몬의 정의 | 내분비샘과 호르몬 | 호르몬으로 인한 질병
m-sci3-u3m2s1	자극과 반응 > 호르몬과 항상성 유지 > 항상성	항상성 | 체온 조절 과정 | 혈당량 조절 과정
m-sci3-u4m0s0	생식과 유전 > 세포 분열 > 세포 분열이 필요한 까닭	세포 분열의 정의
m-sci3-u4m0s1	생식과 유전 > 세포 분열 > 염색체	염색체 | 사람의 염색체
m-sci3-u4m0s2	생식과 유전 > 세포 분열 > 체세포 분열	체세포분열과 분열단계 | 양파 뿌리 끝 세포 관찰 | 체세포 분열의 특징 및 의의
m-sci3-u4m0s3	생식과 유전 > 세포 분열 > 감수 분열(생식세포 분열)	감수 분열과 분열 단계 | 체세포 분열과 감수 분열 비교
m-sci3-u4m1s0	생식과 유전 > 사람의 발생 > 수정과 발생	사람의 생식세포 | 임신이 되는 과정 | 태아의 발생과 출산
m-sci3-u4m2s0	생식과 유전 > 멘델의 유전 원리 > 유전 용어	유전 용어
m-sci3-u4m2s1	생식과 유전 > 멘델의 유전 원리 > 멘델의 유전 연구	멘델의 유전 연구 | 한 가지 형질의 유전 | 두 가지 형질의 유전 | 중간유전
m-sci3-u4m3s0	생식과 유전 > 사람의 유전 > 사람의 유전 연구	사람의 다양한 유전 형질과 연구 방법
m-sci3-u4m3s1	생식과 유전 > 사람의 유전 > 상염색체 유전	상염색체 유전 | ABO식 혈액형 유전
m-sci3-u4m3s2	생식과 유전 > 사람의 유전 > 성염색체에 의한 유전 (반성유전)	성염색체에 의한 유전(반성유전)
m-sci3-u5m0s0	에너지 전환과 보존 > 역학적 에너지 전환과 보존 > 역학적 에너지 전환과 보존	역학적 에너지 전환 | 낙하하는 물체의 역학적 에너지 보존 | 롤러코스터의 역학적 에너지 보존 | 왕복하는 물체의 역학적 에너지 보존 | 역학적 에너지 보존 법칙
m-sci3-u5m1s0	에너지 전환과 보존 > 전기 에너지의 발생과 전환 > 전기 에너지의 발생	전자기 유도 | 발전기
m-sci3-u5m1s1	에너지 전환과 보존 > 전기 에너지의 발생과 전환 > 전기 에너지의 전환과 보존	전기 에너지 전환 | 소비 전력과 전력량
m-sci3-u6m0s0	별과 우주 > 별의 특성 > 연주 시차와 별까지의 거리	시차와 연주시차 | 연주 시차와 별까지의 거리
m-sci3-u6m0s1	별과 우주 > 별의 특성 > 별의 밝기	별의 밝기와 거리 | 별의 밝기와 등급
m-sci3-u6m0s2	별과 우주 > 별의 특성 > 별의 겉보기 등급과 절대 등급	겉보기 등급과 절대 등급 | 별의 등급과 거리 관계
m-sci3-u6m0s3	별과 우주 > 별의 특성 > 별의 색깔과 온도	별의 색깔과 온도
m-sci3-u6m1s0	별과 우주 > 은하와 우주 > 우리은하	우리 은하 | 은하수
m-sci3-u6m1s1	별과 우주 > 은하와 우주 > 성단과 성운	성단 | 성운
m-sci3-u6m1s2	별과 우주 > 은하와 우주 > 우주의 팽창	외부 은하 | 우주의 팽창 | 빅뱅 우주론
m-sci3-u6m1s3	별과 우주 > 은하와 우주 > 우주 탐사	우주 탐사의 목적과 의의 | 우주 탐사 역사와 성과
m-sci3-u7m0s0	과학기술과 인류 문명 > 과학기술과 인류 문명 > 과학기술의 발달	과학 원리의 발견과 인류 문명 | 과학 기술과 인류 문명
m-sci3-u7m0s1	과학기술과 인류 문명 > 과학기술과 인류 문명 > 과학과 기술의 활용	생활을 편리하게 하는 과학 기술과 종류 | 공학적 설계
